Sample_ID;Site;Country;Region;Stream;Vegetation;Mesh;LeafLeafLeaf;MonoMix;LeafLeaf;EA_N_Percent_corr;EA_C_Percent_corr;molar_CN;log_molar_CN;N_Loss;C_Loss;Fungal_Biom_Leaf_mgg_noRR_1;k_corr1;Delta15_N_Air;Delta13_C_VPDB;Delta_logCN_abs;ID;Group
NA;AC8F;Brazil;Two;AC8;forested;Fine;Inga;Mix;IngaMix;1.48;47.71;37.59371188;3.626836799;-12.09137761;-18.1947025;26.03314335;0.000222594;6.52;-31.44;-0.126347201;NAIngaMix;MixforestedFine
NA;AC8F;Brazil;Two;AC8;forested;Fine;Miconia;Mix;MiconiaMix;1.97;45.16;26.73346266;3.285916064;NA;NA;NA;NA;1.89;-28.75;-0.286085936;NAMiconiaMix;MixforestedFine
TI1A208;TI1A;Switzerland;South;TI1;non-forested;Coarse;Alder;Mono;AlderMono;3.02;44.4;17.14523865;2.841720505;17.99163196;46.58714732;161.6905223;0.004205589;-1.41;-29.63;-0.430165495;TI1A208AlderMono;Mononon-forestedCoarse
TI1A209;TI1A;Switzerland;South;TI1;non-forested;Coarse;Ash;Mono;AshMono;3.23;46.26;16.70208208;2.815533387;33.12150897;64.48734772;145.3549895;0.008730793;-1.66;-30.93;-0.657897613;TI1A209AshMono;Mononon-forestedCoarse
TG1A20;TG1A;Switzerland;North;TG1;non-forested;Coarse;Ash;Mono;AshMono;2.89;42.83;17.28294465;2.849720157;29.80998628;61.43271242;107.7684885;0.00811945;0.37;-30.74;-0.623710843;TG1A20AshMono;Mononon-forestedCoarse
TI1A210;TI1A;Switzerland;South;TI1;non-forested;Coarse;Ash;Mono;AshMono;3.26;45.42;16.24789251;2.787963209;17.35908514;57.31078356;117.8786358;0.007146422;-1.25;-30.64;-0.685467791;TI1A210AshMono;Mononon-forestedCoarse
TI1A211;TI1A;Switzerland;South;TI1;non-forested;Coarse;Ash;Mono;AshMono;3.24;44.85;16.14302594;2.781488126;21.09355346;59.50294328;119.4828988;0.007460255;-1.47;-30.62;-0.691942874;TI1A211AshMono;Mononon-forestedCoarse
TI1A212;TI1A;Switzerland;South;TI1;non-forested;Coarse;Ash;Mono;AshMono;2.85;43.98;17.99607823;2.890153858;27.19757503;58.34666802;133.1994112;0.007086513;-1.48;-30.62;-0.583277142;TI1A212AshMono;Mononon-forestedCoarse
TI1A213;TI1A;Switzerland;South;TI1;non-forested;Coarse;Alder;Mix;AlderMix;3.04;46.25;17.74212607;2.875941816;20.63993627;46.51256915;110.8654089;0.004514245;-1.56;-29.23;-0.395944184;TI1A213AlderMix;Mixnon-forestedCoarse
TI1A213;TI1A;Switzerland;South;TI1;non-forested;Coarse;Ash;Mix;AshMix;2.75;43.3;18.3621153;2.910289591;35.86288972;62.55807849;108.9961592;0.007798978;-1.67;-30.43;-0.563141409;TI1A213AshMix;Mixnon-forestedCoarse
TI1A214;TI1A;Switzerland;South;TI1;non-forested;Coarse;Alder;Mix;AlderMix;3.15;47.47;17.57422513;2.866433347;9.713488578;39.72418;133.9506686;0.003782679;-1.16;-28.86;-0.405452653;TI1A214AlderMix;Mixnon-forestedCoarse
TI1A214;TI1A;Switzerland;South;TI1;non-forested;Coarse;Ash;Mix;AshMix;3.07;44.65;16.96096646;2.830914613;18.01239797;55.78956283;93.78421434;0.006738451;-1.81;-30.81;-0.642516387;TI1A214AshMix;Mixnon-forestedCoarse
TI1A215;TI1A;Switzerland;South;TI1;non-forested;Coarse;Alder;Mix;AlderMix;3.2;47.36;17.25954024;2.848365048;20.34834639;47.77624582;89.81618905;0.004887088;-1.47;-28.59;-0.423520952;TI1A215AlderMix;Mixnon-forestedCoarse
TI1A215;TI1A;Switzerland;South;TI1;non-forested;Coarse;Ash;Mix;AshMix;3.08;45.42;17.19744467;2.844760807;37.59010128;65.87729681;105.7433375;0.008899899;-1.8;-30.8;-0.628670193;TI1A215AshMix;Mixnon-forestedCoarse
TI1A216;TI1A;Switzerland;South;TI1;non-forested;Coarse;Alder;Mix;AlderMix;3.13;44.79;16.68799774;2.814689763;17.22320754;47.52446254;128.7642648;0.004412653;-1.47;-29.39;-0.457196237;TI1A216AlderMix;Mixnon-forestedCoarse
TI1A216;TI1A;Switzerland;South;TI1;non-forested;Coarse;Ash;Mix;AshMix;3.12;44.2;16.52095631;2.804629655;18.82524607;57.3634365;121.1910127;0.006942928;0.5;-31.1;-0.668801345;TI1A216AshMix;Mixnon-forestedCoarse
TI1F217;TI1F;Switzerland;South;TI1;forested;Fine;Alder;Mono;AlderMono;2.75;47.34;20.0753473;2.99949256;14.81732051;35.03814265;71.33626861;0.002932918;-1.79;-28.88;-0.27239344;TI1F217AlderMono;MonoforestedFine
TI1F218;TI1F;Switzerland;South;TI1;forested;Fine;Alder;Mono;AlderMono;2.95;46.66;18.44549124;2.914819964;11.35011659;37.88271522;63.71580938;0.003152087;-1.83;-29.88;-0.357066036;TI1F218AlderMono;MonoforestedFine
TI1F219;TI1F;Switzerland;South;TI1;forested;Fine;Alder;Mono;AlderMono;2.94;45.86;18.19090172;2.900921563;11.28291512;38.69363596;105.1702619;0.003122052;-1.87;-29.56;-0.370964437;TI1F219AlderMono;MonoforestedFine
TG1A21;TG1A;Switzerland;North;TG1;non-forested;Coarse;Alder;Mix;AlderMix;2.95;45.25;17.88809427;2.884135367;17.55824413;43.97841691;81.02696786;0.004320052;-0.03;-29.46;-0.387750633;TG1A21AlderMix;Mixnon-forestedCoarse
TG1A21;TG1A;Switzerland;North;TG1;non-forested;Coarse;Ash;Mix;AshMix;2.85;42.6;17.43139911;2.858273126;34.25678616;63.5658026;77.13329688;0.008557092;0.36;-30.77;-0.615157874;TG1A21AshMix;Mixnon-forestedCoarse
TI1F220;TI1F;Switzerland;South;TI1;forested;Fine;Alder;Mono;AlderMono;3.11;48.97;18.3627289;2.910323007;6.830239172;35.00854314;92.2878228;0.003174426;-1.73;-29.08;-0.361562993;TI1F220AlderMono;MonoforestedFine
TI1F221;TI1F;Switzerland;South;TI1;forested;Fine;Ash;Mono;AshMono;3.02;44.55;17.20316176;2.84509319;14.15314403;53.04750263;121.0003427;0.005773122;-2.06;-30.96;-0.62833781;TI1F221AshMono;MonoforestedFine
TI1F222;TI1F;Switzerland;South;TI1;forested;Fine;Ash;Mono;AshMono;3.09;45.96;17.34558886;2.853338229;12.9053719;51.97067901;98.85788126;0.005834474;-1.85;-30.6;-0.620092771;TI1F222AshMono;MonoforestedFine
TI1F223;TI1F;Switzerland;South;TI1;forested;Fine;Ash;Mono;AshMono;2.81;44.19;18.33940279;2.909051903;15.07527475;50.48402107;85.05670843;0.005330029;-1.95;-30.62;-0.564379097;TI1F223AshMono;MonoforestedFine
TI1F224;TI1F;Switzerland;South;TI1;forested;Fine;Ash;Mono;AshMono;2.99;45.39;17.70339265;2.873756296;16.46958292;52.98600232;135.5499379;0.005898738;-1.99;-31.13;-0.599674704;TI1F224AshMono;MonoforestedFine
TI1F225;TI1F;Switzerland;South;TI1;forested;Fine;Alder;Mix;AlderMix;2.69;46.43;20.12861583;3.002142476;12.73594378;33.27426345;67.23800345;0.002598821;-1.65;-29.34;-0.269743524;TI1F225AlderMix;MixforestedFine
TI1F225;TI1F;Switzerland;South;TI1;forested;Fine;Ash;Mix;AshMix;2.7;44.39;19.17294773;2.953500313;21.03005856;51.86325344;106.879802;0.005566971;-2.08;-31.02;-0.519930687;TI1F225AshMix;MixforestedFine
TI1F226;TI1F;Switzerland;South;TI1;forested;Fine;Alder;Mix;AlderMix;2.84;46.25;18.99157157;2.943995279;10.3394052;35.31455215;69.53930604;0.002795301;-1.91;-29.79;-0.327890721;TI1F226AlderMix;MixforestedFine
TI1F226;TI1F;Switzerland;South;TI1;forested;Fine;Ash;Mix;AshMix;2.65;45.26;19.91756225;2.991601868;19.82511046;49.23076923;NA;0.005322292;-2.21;-30.8;-0.481829132;TI1F226AshMix;MixforestedFine
TI1F227;TI1F;Switzerland;South;TI1;forested;Fine;Alder;Mix;AlderMix;2.74;46.34;19.72299997;2.981785466;16.43;37.38657719;85.33120976;0.003044793;-2.04;-29.35;-0.290100534;TI1F227AlderMix;MixforestedFine
TI1F227;TI1F;Switzerland;South;TI1;forested;Fine;Ash;Mix;AshMix;2.77;44.48;18.7263233;2.929930197;8.142157218;45.31165398;97.17050229;0.004658844;-2.14;-30.4;-0.543500803;TI1F227AshMix;MixforestedFine
TI1F228;TI1F;Switzerland;South;TI1;forested;Fine;Alder;Mix;AlderMix;3.01;46.11;17.86471672;2.882827635;3.378769104;34.42885473;73.83124072;0.002675034;-1.97;-29.5;-0.389058365;TI1F228AlderMix;MixforestedFine
TI1F228;TI1F;Switzerland;South;TI1;forested;Fine;Ash;Mix;AshMix;2.61;44.23;19.76259358;2.983790938;22.23637461;51.14078683;108.7281124;0.00543313;-1.85;-30.13;-0.489640062;TI1F228AshMix;MixforestedFine
TI1F229;TI1F;Switzerland;South;TI1;forested;Coarse;Alder;Mono;AlderMono;3.15;47.34;17.52609685;2.863691019;20.33449858;46.96048179;109.2442296;0.004399198;-1.63;-29.79;-0.408194981;TI1F229AlderMono;MonoforestedCoarse
TG1A22;TG1A;Switzerland;North;TG1;non-forested;Coarse;Alder;Mix;AlderMix;2.88;45.25;18.32287434;2.908150243;19.3086701;43.83515745;66.56114532;0.004298354;-0.01;-28.91;-0.363735757;TG1A22AlderMix;Mixnon-forestedCoarse
TG1A22;TG1A;Switzerland;North;TG1;non-forested;Coarse;Ash;Mix;AshMix;2.96;44.42;17.5006569;2.862238418;31.86140881;62.08827631;111.8326084;0.008574789;0.42;-30.63;-0.611192582;TG1A22AshMix;Mixnon-forestedCoarse
TI1F230;TI1F;Switzerland;South;TI1;forested;Coarse;Alder;Mono;AlderMono;2.98;49.47;19.35945619;2.963180992;30.10411509;48.59695687;98.88484706;0.004944097;-1.7;-29.79;-0.308705008;TI1F230AlderMono;MonoforestedCoarse
TI1F231;TI1F;Switzerland;South;TI1;forested;Coarse;Alder;Mono;AlderMono;3.24;48.58;17.4855786;2.861376461;17.21739777;45.01260432;116.8361539;0.004325362;-1.67;-29.27;-0.410509539;TI1F231AlderMono;MonoforestedCoarse
TI1F232;TI1F;Switzerland;South;TI1;forested;Coarse;Alder;Mono;AlderMono;3.06;46.19;17.60329809;2.868086276;11.79218667;41.01451312;96.77664021;0.003452982;-1.77;-29.77;-0.403799724;TI1F232AlderMono;MonoforestedCoarse
TI1F233;TI1F;Switzerland;South;TI1;forested;Coarse;Ash;Mono;AshMono;2.73;40.56;17.32617939;2.852218617;14.85715326;53.0995507;123.2669843;0.005102613;-1.97;-30.84;-0.621212383;TI1F233AshMono;MonoforestedCoarse
TI1F234;TI1F;Switzerland;South;TI1;forested;Coarse;Ash;Mono;AshMono;2.69;46.41;20.11994531;3.001711627;46.03362625;65.47958068;105.1542878;0.008293214;-1.79;-30.71;-0.471719373;TI1F234AshMono;MonoforestedCoarse
TI1F235;TI1F;Switzerland;South;TI1;forested;Coarse;Ash;Mono;AshMono;3.18;46.69;17.12238513;2.84038668;14.1579857;53.27060147;112.438041;0.006146851;-2.06;-30.95;-0.63304432;TI1F235AshMono;MonoforestedCoarse
TI1F236;TI1F;Switzerland;South;TI1;forested;Coarse;Ash;Mono;AshMono;3;46.86;18.21581207;2.902290012;30.72840647;59.88288022;126.6918206;0.007276446;-2.05;-30.63;-0.571140988;TI1F236AshMono;MonoforestedCoarse
TI1F237;TI1F;Switzerland;South;TI1;forested;Coarse;Alder;Mix;AlderMix;2.67;46.3;20.22261143;3.006801356;30.30120482;46.4565221;132.3499278;0.004170174;-1.62;-29.5;-0.265084644;TI1F237AlderMix;MixforestedCoarse
TI1F237;TI1F;Switzerland;South;TI1;forested;Coarse;Ash;Mix;AshMix;2.62;43.75;19.4735116;2.969055162;54.03812966;71.54438367;112.0163779;0.009263552;-1.67;-31.02;-0.504375838;TI1F237AshMix;MixforestedCoarse
TI1F238;TI1F;Switzerland;South;TI1;forested;Coarse;Alder;Mix;AlderMix;2.93;45.71;18.1932844;2.901052537;11.51707392;38.84743841;112.321051;0.003116526;-1.53;-29.9;-0.370833463;TI1F238AlderMix;MixforestedCoarse
TI1F238;TI1F;Switzerland;South;TI1;forested;Coarse;Ash;Mix;AshMix;2.92;44.85;17.91212467;2.88547784;18.58068039;53.63389632;122.2120545;0.005912539;-1.86;-30.48;-0.58795316;TI1F238AshMix;MixforestedCoarse
TI1F239;TI1F;Switzerland;South;TI1;forested;Coarse;Alder;Mix;AlderMix;3.02;48.31;18.65510088;2.926119615;16.73107807;40.99013607;105.6960583;0.00377451;-1.84;-29.14;-0.345766385;TI1F239AlderMix;MixforestedCoarse
TI1F239;TI1F;Switzerland;South;TI1;forested;Coarse;Ash;Mix;AshMix;2.94;46.04;18.26230081;2.90483887;32.27333445;60.67749142;124.6014875;0.007293456;-2.18;-30.79;-0.56859213;TI1F239AshMix;MixforestedCoarse
TG1A23;TG1A;Switzerland;North;TG1;non-forested;Coarse;Alder;Mix;AlderMix;3;46.43;18.04865886;2.893071381;24.82237079;48.45605779;108.1021255;0.005246493;0.03;-29.13;-0.378814619;TG1A23AlderMix;Mixnon-forestedCoarse
TG1A23;TG1A;Switzerland;North;TG1;non-forested;Coarse;Ash;Mix;AshMix;2.68;41.9;18.23252159;2.9032069;27.95481431;58.23834211;104.8143034;0.007256884;0.21;-30.09;-0.5702241;TG1A23AshMix;Mixnon-forestedCoarse
TI1F240;TI1F;Switzerland;South;TI1;forested;Coarse;Alder;Mix;AlderMix;2.84;48.64;19.97297386;2.994380053;20.57072824;39.73469155;125.9265454;0.003671502;-1.58;-29.01;-0.277505947;TI1F240AlderMix;MixforestedCoarse
TI1F240;TI1F;Switzerland;South;TI1;forested;Coarse;Ash;Mix;AshMix;2.78;45.62;19.13718224;2.951633157;27.46915766;55.87072998;137.1452508;0.006393203;-1.93;-30.55;-0.521797843;TI1F240AshMix;MixforestedCoarse
TI2A241;TI2A;Switzerland;South;TI2;non-forested;Fine;Alder;Mono;AlderMono;3.31;47.12;16.60140312;2.809487217;14.29991636;45.95318443;79.57559621;0.005601645;-1.4;-29.66;-0.462398783;TI2A241AlderMono;Mononon-forestedFine
TI2A242;TI2A;Switzerland;South;TI2;non-forested;Fine;Alder;Mono;AlderMono;3.05;47.03;17.98219268;2.889381973;16.07640733;42.67147298;66.5763668;0.005018754;-1.54;-30.27;-0.382504027;TI2A242AlderMono;Mononon-forestedFine
TI2A243;TI2A;Switzerland;South;TI2;non-forested;Fine;Alder;Mono;AlderMono;3.52;47.22;15.64410877;2.750094409;2.622924165;42.13024752;75.94761149;0.004967373;-1.55;-30.11;-0.521791591;TI2A243AlderMono;Mononon-forestedFine
TI2A244;TI2A;Switzerland;South;TI2;non-forested;Fine;Alder;Mono;AlderMono;3.33;47.8;16.73983491;2.817791203;10.83467823;43.29893438;65.13134486;0.005279699;-1.48;-30.32;-0.454094797;TI2A244AlderMono;Mononon-forestedFine
TI2A245;TI2A;Switzerland;South;TI2;non-forested;Fine;Ash;Mono;AshMono;3.25;47.79;17.14830412;2.841899284;12.95274008;52.54277807;81.30362469;0.008216101;-1.21;-30.61;-0.631531716;TI2A245AshMono;Mononon-forestedFine
TI2A246;TI2A;Switzerland;South;TI2;non-forested;Fine;Ash;Mono;AshMono;3.05;46.76;17.87895662;2.883624413;14.70442085;51.51641527;115.3374908;0.007802492;-1.03;-30.74;-0.589806587;TI2A246AshMono;Mononon-forestedFine
TI2A247;TI2A;Switzerland;South;TI2;non-forested;Fine;Ash;Mono;AshMono;2.86;46.26;18.86284095;2.937193899;18.07168751;50.86769466;100.3539026;0.007572227;-1.46;-30.84;-0.536237101;TI2A247AshMono;Mononon-forestedFine
TI2A248;TI2A;Switzerland;South;TI2;non-forested;Fine;Ash;Mono;AshMono;3.21;46.37;16.84610763;2.824119629;10.8240972;52.23903253;103.1585785;0.007866098;-0.92;-30.8;-0.649311371;TI2A248AshMono;Mononon-forestedFine
TI2A249;TI2A;Switzerland;South;TI2;non-forested;Fine;Alder;Mix;AlderMix;3.11;46.53;17.44777978;2.859212407;8.734795539;39.50918006;81.66142997;0.004402129;-1.49;-29.21;-0.412673593;TI2A249AlderMix;Mixnon-forestedFine
TI2A249;TI2A;Switzerland;South;TI2;non-forested;Fine;Ash;Mix;AshMix;3.16;47.57;17.55551508;2.86536815;18.36193829;54.43490386;114.3475192;0.008561591;-1.02;-30.88;-0.60806285;TI2A249AshMix;Mixnon-forestedFine
TG1A24;TG1A;Switzerland;North;TG1;non-forested;Coarse;Alder;Mix;AlderMix;2.88;46.92;18.99909976;2.944391597;20.6001702;42.6944528;57.12323722;0.004435434;1.19;-29.45;-0.327494403;TG1A24AlderMix;Mixnon-forestedCoarse
TG1A24;TG1A;Switzerland;North;TG1;non-forested;Coarse;Ash;Mix;AshMix;2.5;43.44;20.26363319;3.008827811;54.99055458;71.00340472;80.25661779;0.010662855;0.36;-29.93;-0.464603189;TG1A24AshMix;Mixnon-forestedCoarse
TI2A250;TI2A;Switzerland;South;TI2;non-forested;Fine;Alder;Mix;AlderMix;2.76;47.46;20.05331424;2.998394439;23.54279572;41.75634212;74.90483636;0.004954246;-1.55;-29.54;-0.273491561;TI2A250AlderMix;Mixnon-forestedFine
TI2A250;TI2A;Switzerland;South;TI2;non-forested;Fine;Ash;Mix;AshMix;2.99;46.92;18.30013622;2.906908504;23.68511235;55.59931999;103.092764;0.008677758;-1.45;-30.98;-0.566522496;TI2A250AshMix;Mixnon-forestedFine
TI2A251;TI2A;Switzerland;South;TI2;non-forested;Fine;Alder;Mix;AlderMix;3.07;47.76;18.1423462;2.898248775;10.63903346;38.4135208;68.39100996;0.004480096;-1.62;-29;-0.373637225;TI2A251AlderMix;Mixnon-forestedFine
TI2A251;TI2A;Switzerland;South;TI2;non-forested;Fine;Ash;Mix;AshMix;2.95;46.47;18.37038101;2.91073964;20.81951409;53.75525848;NA;0.008195715;-0.82;-30.75;-0.56269136;TI2A251AshMix;Mixnon-forestedFine
TI2A252;TI2A;Switzerland;South;TI2;non-forested;Fine;Alder;Mix;AlderMix;3.28;47.42;16.8599085;2.824938526;12.422053;43.90888891;85.55259085;0.005306843;-1.44;-29.96;-0.446947474;TI2A252AlderMix;Mixnon-forestedFine
TI2A252;TI2A;Switzerland;South;TI2;non-forested;Fine;Ash;Mix;AshMix;2.91;46.57;18.66296993;2.926541343;40.51637845;64.70573127;126.3530208;0.010804441;-1.2;-30.69;-0.546889657;TI2A252AshMix;Mixnon-forestedFine
TI2A253;TI2A;Switzerland;South;TI2;non-forested;Coarse;Alder;Mono;AlderMono;3.11;47.28;17.72901414;2.875202514;21.36316642;47.03918335;68.85604757;0.005828521;-1.34;-29.77;-0.396683486;TI2A253AlderMono;Mononon-forestedCoarse
TI2A254;TI2A;Switzerland;South;TI2;non-forested;Coarse;Alder;Mono;AlderMono;3.38;48.14;16.60951278;2.80997559;7.905274812;41.89202799;74.47209642;0.005112837;-1.49;-29.6;-0.46191041;TI2A254AlderMono;Mononon-forestedCoarse
TI2A255;TI2A;Switzerland;South;TI2;non-forested;Coarse;Alder;Mono;AlderMono;3.11;47.92;17.96900079;2.888648095;24.83392435;48.69143437;67.35688202;0.006260858;-1.27;-29.16;-0.383237905;TI2A255AlderMono;Mononon-forestedCoarse
TI2A256;TI2A;Switzerland;South;TI2;non-forested;Coarse;Alder;Mono;AlderMono;3.26;46.48;16.62708155;2.811032785;15.73194717;46.77409495;128.3043061;0.005617256;-1.52;-29.71;-0.460853215;TI2A256AlderMono;Mononon-forestedCoarse
TI2A257;TI2A;Switzerland;South;TI2;non-forested;Coarse;Ash;Mono;AshMono;3.01;45.72;17.71361632;2.874333628;31.10782316;61.20255098;137.8359763;0.009721645;-0.08;-30.67;-0.599097372;TI2A257AshMono;Mononon-forestedCoarse
TI2A258;TI2A;Switzerland;South;TI2;non-forested;Coarse;Ash;Mono;AshMono;3.23;47.68;17.21477029;2.845767753;11.33719249;51.47464282;124.0987936;0.007980853;-1.13;-30.68;-0.627663247;TI2A258AshMono;Mononon-forestedCoarse
TI2A259;TI2A;Switzerland;South;TI2;non-forested;Coarse;Ash;Mono;AshMono;3.18;46.19;16.93902269;2.829619995;16.67255731;55.1252096;162.1045578;0.008425846;-1.25;-30.77;-0.643811005;TI2A259AshMono;Mononon-forestedCoarse
TG1F25;TG1F;Switzerland;North;TG1;forested;Fine;Alder;Mono;AlderMono;2.84;42.22;17.33673842;2.852827858;14.78341845;43.87768537;76.7059353;0.004090536;0.01;-29.67;-0.419058142;TG1F25AlderMono;MonoforestedFine
TI2A260;TI2A;Switzerland;South;TI2;non-forested;Coarse;Ash;Mono;AshMono;2.9;44.01;17.69786501;2.873444011;16.25185757;52.87817621;141.6995602;0.007494837;-1.04;-31.06;-0.599986989;TI2A260AshMono;Mononon-forestedCoarse
TI2A261;TI2A;Switzerland;South;TI2;non-forested;Coarse;Alder;Mix;AlderMix;2.93;47.59;18.94155337;2.9413581;11.62074349;36.40689874;88.37304194;0.004138859;-1.37;-28.88;-0.3305279;TI2A261AlderMix;Mixnon-forestedCoarse
TI2A261;TI2A;Switzerland;South;TI2;non-forested;Coarse;Ash;Mix;AshMix;3.01;43.88;17.00073238;2.833256424;9.818319632;51.25703046;115.6827079;0.007142543;-1.25;-30.91;-0.640174576;TI2A261AshMix;Mixnon-forestedCoarse
TI2A262;TI2A;Switzerland;South;TI2;non-forested;Coarse;Alder;Mix;AlderMix;3.21;46.22;16.79161299;2.820879535;10.87775093;43.15102703;108.7692751;0.004932815;-1.09;-29.64;-0.451006465;TI2A262AlderMix;Mixnon-forestedCoarse
TI2A262;TI2A;Switzerland;South;TI2;non-forested;Coarse;Ash;Mix;AshMix;3.13;46.57;17.35119569;2.85366142;32.48262361;62.75474126;97.88176502;0.010289125;-1.13;-30.25;-0.61976958;TI2A262AshMix;Mixnon-forestedCoarse
TI2A263;TI2A;Switzerland;South;TI2;non-forested;Coarse;Alder;Mix;AlderMix;3.01;47.3;18.32576667;2.908308084;22.79513863;46.25341569;99.15242867;0.005691514;-1.3;-29.37;-0.363577916;TI2A263AlderMix;Mixnon-forestedCoarse
TI2A263;TI2A;Switzerland;South;TI2;non-forested;Coarse;Ash;Mix;AshMix;2.9;45.97;18.48604532;2.91701614;25.42014917;56.16797315;112.8282652;0.008605303;-1.27;-30.46;-0.55641486;TI2A263AshMix;Mixnon-forestedCoarse
TI2A264;TI2A;Switzerland;South;TI2;non-forested;Coarse;Alder;Mix;AlderMix;3.16;45.78;16.89492286;2.827013154;10.93263941;42.83649299;91.62974702;0.004788357;-1.46;-29.92;-0.444872846;TI2A264AlderMix;Mixnon-forestedCoarse
TI2A264;TI2A;Switzerland;South;TI2;non-forested;Coarse;Ash;Mix;AshMix;3.02;46.52;17.96388518;2.888363364;13.71426755;50.72061373;104.760072;0.007597278;-1.31;-30.91;-0.585067636;TI2A264AshMix;Mixnon-forestedCoarse
TI2F265;TI2F;Switzerland;South;TI2;forested;Fine;Alder;Mono;AlderMono;3.07;47.98;18.22591647;2.902844563;14.74103917;40.96990532;96.52260906;0.00484342;-1.72;-29.66;-0.369041437;TI2F265AlderMono;MonoforestedFine
TI2F266;TI2F;Switzerland;South;TI2;forested;Fine;Alder;Mono;AlderMono;2.95;47.5;18.77755753;2.932662408;11.28110519;36.71521727;78.14142271;0.004093963;-1.76;-29.38;-0.339223592;TI2F266AlderMono;MonoforestedFine
TI2F267;TI2F;Switzerland;South;TI2;forested;Fine;Alder;Mono;AlderMono;3.09;47.6;17.96453502;2.888399538;6.334225132;36.07937978;49.47205437;0.004019687;-1.72;-30.28;-0.383486462;TI2F267AlderMono;MonoforestedFine
TI2F268;TI2F;Switzerland;South;TI2;forested;Fine;Alder;Mono;AlderMono;3.1;47.93;18.0307272;2.892077369;10.54020916;38.72473611;68.44817276;0.004482377;-1.76;-29.56;-0.379808631;TI2F268AlderMono;MonoforestedFine
TI2F269;TI2F;Switzerland;South;TI2;forested;Fine;Ash;Mono;AshMono;2.72;46.23;19.82086013;2.986734925;17.43020333;47.96809318;101.9158918;0.006893381;-1.31;-30.49;-0.486696075;TI2F269AshMono;MonoforestedFine
TG1F26;TG1F;Switzerland;North;TG1;forested;Fine;Alder;Mono;AlderMono;2.96;44.58;17.56369394;2.865833927;6.617848354;37.69487005;109.8241335;0.003621806;0.14;-30.15;-0.406052073;TG1F26AlderMono;MonoforestedFine
TI2F270;TI2F;Switzerland;South;TI2;forested;Fine;Ash;Mono;AshMono;2.59;45.88;20.65813697;3.028109284;16.8842811;45.41160216;81.66000197;0.006370573;-2.01;-30.57;-0.445321716;TI2F270AshMono;MonoforestedFine
TI2F271;TI2F;Switzerland;South;TI2;forested;Fine;Ash;Mono;AshMono;2.67;44.99;19.65043819;2.978099638;8.512269896;42.84409292;70.80882852;0.0057538;-1.86;-30.79;-0.495331362;TI2F271AshMono;MonoforestedFine
TI2F272;TI2F;Switzerland;South;TI2;forested;Fine;Ash;Mono;AshMono;3.19;46.66;17.05774269;2.836604217;1.355051389;46.50386088;74.06309373;0.006719368;-1.2;-29.98;-0.636826783;TI2F272AshMono;MonoforestedFine
TI2F273;TI2F;Switzerland;South;TI2;forested;Fine;Alder;Mix;AlderMix;3.12;46.45;17.36195522;2.854281331;6.237620818;38.15973815;NA;0.004100897;-1.76;-29.69;-0.417604669;TI2F273AlderMix;MixforestedFine
TI2F273;TI2F;Switzerland;South;TI2;forested;Fine;Ash;Mix;AshMix;2.58;45.78;20.69300629;3.029795783;12.93394378;42.72059571;68.22976565;0.005897277;-2.13;-30.92;-0.443635217;TI2F273AshMix;MixforestedFine
TI2F274;TI2F;Switzerland;South;TI2;forested;Fine;Alder;Mix;AlderMix;3.04;48.07;18.44030271;2.914538634;4.300715354;32.96203743;46.52567726;0.003664101;-1.68;-29.14;-0.357347366;TI2F274AlderMix;MixforestedFine
TI2F274;TI2F;Switzerland;South;TI2;forested;Fine;Ash;Mix;AshMix;2.54;46.64;21.4137305;3.064032328;19.21424175;45.00120581;76.1719575;0.006454685;-1.51;-30.81;-0.409398672;TI2F274AshMix;MixforestedFine
TI2F275;TI2F;Switzerland;South;TI2;forested;Fine;Alder;Mix;AlderMix;2.82;47.31;19.56461685;2.973722672;10.03780669;33.13860222;50.48794659;0.003538965;-1.6;-29.84;-0.298163328;TI2F275AlderMix;MixforestedFine
TI2F275;TI2F;Switzerland;South;TI2;forested;Fine;Ash;Mix;AshMix;2.83;46.47;19.1493371;2.952268099;14.50657569;47.95098841;NA;0.006939009;-1.79;-30.83;-0.521162901;TI2F275AshMix;MixforestedFine
TI2F276;TI2F;Switzerland;South;TI2;forested;Fine;Alder;Mix;AlderMix;2.9;47.72;19.18977774;2.954377728;10.47806242;34.7405383;68.4764019;0.003848335;-1.81;-29.66;-0.317508272;TI2F276AlderMix;MixforestedFine
TI2F276;TI2F;Switzerland;South;TI2;forested;Fine;Ash;Mix;AshMix;2.92;47.2;18.85066409;2.936548144;19.1192281;51.52721511;NA;0.007755443;-1.23;-30.58;-0.536882856;TI2F276AshMix;MixforestedFine
TI2F277;TI2F;Switzerland;South;TI2;forested;Coarse;Alder;Mono;AlderMono;2.96;47.74;18.80867538;2.93431822;32.50556128;51.7752183;89.12093751;0.006698524;-1.77;-29.53;-0.33756778;TI2F277AlderMono;MonoforestedCoarse
TI2F278;TI2F;Switzerland;South;TI2;forested;Coarse;Alder;Mono;AlderMono;2.53;45.57;21.00516101;3.04476817;35.63903383;48.64382867;90.33103044;0.005668862;-1.7;-29.48;-0.22711783;TI2F278AlderMono;MonoforestedCoarse
